;user;tweet_type;verified;followers;hashtags
8536;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8537;atormentadaLil;recent;False;588;['VerdadesSecretas']
8538;famag;recent;False;331;['BusãoLivre']
8539;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8540;semtesouro;recent;False;704;['StarPlusBR']
8541;DanielPS75;recent;False;650;['OAntagonistaMidiaLixo']
8542;FlavinhoGomes;recent;False;1358;['queSetembronostraga']
8543;fabiopl;recent;False;172;['Magnum']
8544;marciobruno30;recent;False;0;['USOpenNaESPN']
8545;CahCatherine26;recent;False;281;['VerdadesSecretas']
8546;May56813217;recent;False;369;['BernardoFaz1']
8547;DaanMartinss;recent;False;663;['VerdadesSecretas']
8548;crfsalomao;recent;False;43;['DavidLuizNoMengo']
8549;zer0alcool;recent;False;15;['setpt2']
8550;JoaoPed81538904;recent;False;542;['CNNLixo']
8551;falaaegabs;recent;False;63;['VerdadesSecretas']
8552;francisxavierat;recent;False;88;['tattoo']
8553;suzyliraalmeida;recent;False;1862;['VerdadesSecretas']
8554;Zanahmorim;recent;False;278;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8555;agatha_silvaa44;recent;False;228;['IlhaRecord']
8556;tamaraverymuch;recent;False;802;['VerdadesSecretas']
8557;AldairLuiz;recent;False;694;['VotaçãoNaIlha', 'IlhaRecord']
8558;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8559;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8560;DanielSales77;recent;False;346;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8561;DaanMartinss;recent;False;663;['VerdadesSecretas']
8562;Maic_Almeida;recent;False;648;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8563;DanCastilhos;recent;False;1293;['RestoreTheSnyderVerse']
8564;ieqnh;recent;False;1302;['ieqNovoHorizonte', 'Piracicaba', 'quadrangular', 'evangelho']
8565;LucianaAlexan11;recent;False;105;['Repost']
8566;marciobruno30;recent;False;0;['USOpenNaESPN']
8567;CahCatherine26;recent;False;281;['VerdadesSecretas']
8568;mrgilcimar;recent;False;1231;['tbt']
8569;carl_txr;recent;False;372;['DavidLuizNoMengao']
8570;DanielPS75;recent;False;650;['AlcolumbreRatazana', 'AlcolumbreLixo']
8571;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8572;eumaggie_;recent;False;134;['spaceevangelico']
8573;cleniltonsc;recent;False;1721;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8574;joaopedrosbn;recent;False;282;['VerdadesSecretas']
8575;silrosa;recent;False;1276;['UsOpenNaESPN']
8576;claudio_psciano;recent;False;3605;['NosTemposDoImperador']
8577;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8578;Zanahmorim;recent;False;278;['DavidLuizNoFlamengo']
8579;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8580;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8581;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8582;huagras;recent;False;15;['DavidLuizNoMengo']
8583;ben_crf;recent;False;271;['DavidLuizNoMengo']
8584;PapoDeTV1;recent;False;41;['VerdadesSecretas']
8585;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8586;JornalFla10;recent;False;3833;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8587;Maic_Almeida;recent;False;648;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8588;CrfRafael7;recent;False;1046;['DavidLuizNoMengo']
8589;Maic_Almeida;recent;False;648;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8590;frankrabelojorn;recent;False;384;['Tbt']
8591;JornalFla10;recent;False;3833;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8592;piassa_leonardo;recent;False;312;['MeuAniversárioNoTwitter']
8593;Manoel76860601;recent;False;3694;['7deSetembroVaiSerGigante']
8594;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8595;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8596;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8597;eurosanaairam;recent;False;194;['VotacaoNaIlha']
8598;Maic_Almeida;recent;False;648;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8599;JornalFla10;recent;False;3833;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8600;victorgutierry_;recent;False;12;['DavidLuizNoMengo']
8601;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8602;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8603;JoaoVSandi;recent;False;426;['BackToHogwarts']
8604;eltoncarvalho27;recent;False;304;['DavidLuizNoMengo']
8605;TioDeVcs;recent;False;364;['DavidLuizNoMengao']
8606;JornalFla10;recent;False;3833;['DavidLuizNoMengo']
8607;DaanMartinss;recent;False;663;['VerdadesSecretas']
8608;michelmelin;recent;False;375;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8609;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8610;hilton20121;recent;False;4122;['AceitaPacheco']
8611;jimmersoncm;recent;False;639;['rockinrio2022', 'rockinrio', 'euvou']
8612;juliodiego;recent;False;37;['DavidLuizNoMengo']
8613;PapoDeTV1;recent;False;41;['VerdadesSecretas']
8614;JornalFla10;recent;False;3833;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8615;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8616;Tatinha_420;recent;False;341;['VerdadesSecretas']
8617;Dyana_vallente;recent;False;1;['Mamaedeplantão']
8618;CahCatherine26;recent;False;281;['VerdadesSecretas']
8619;badgxlbabbi;recent;False;287;['VerdadesSecretas']
8620;_Leeu;recent;False;1257;['Verdadessecretas']
8621;tallyn4scimento;recent;False;1079;['Lula2022']
8622;Karina_Costaaa;recent;False;735;['VerdadesSecretas']
8623;yangabriel1;recent;False;144;['VerdadesSecretas']
8624;JornalFla10;recent;False;3833;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8625;eltoncarvalho27;recent;False;304;['DavidLuizNoMengao']
8626;Jogador8_chm;recent;False;1519;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8627;Marcos_p022;recent;False;460;['DavidLuizNoMengo']
8628;Tamiires____;recent;False;34;['VotacaoNaIlha']
8629;JFiilho_;recent;False;80;['MeuMês', 'Setembro']
8630;JornalFla10;recent;False;3833;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8631;goncalvesanabia;recent;False;93;['VerdadesSecretas']
8632;IngridPacha;recent;False;224;['VotacaoNaIlha']
8633;Jh0n_11;recent;False;729;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8634;maryalcantaras;recent;False;369;['verdadessecretas']
8635;souamarcia;recent;False;1012;['IlhaRecord']
8636;MelloPretha;recent;False;1174;['IlhaRecord', 'VotaçãoNaIlha']
8637;FagneerVileela;recent;False;19159;['VotaçãoNaIlha']
8638;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8639;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8640;LucasLeite072;recent;False;921;['ERREJOTA']
8641;joaosou00999117;recent;False;7;['7SetembroVaiSerGigante', 'SeteDeSetembroVaiSerGigante']
8642;juliodiego;recent;False;37;['Lula', 'Triangulando']
8643;WaldemirodaSil4;recent;False;987;['FechadoComBolsonaro']
8644;JornalFla10;recent;False;3833;['DavidLuizNoMengo']
8645;CrfRafael7;recent;False;1046;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8646;rdesastrado;recent;False;1033;['VerdadesSecretas']
8647;jamily2017;recent;False;755;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8648;TvViciada;recent;False;959;['VotaçãoNaIlha']
8649;LuKamfoorthy;recent;False;18;['ta']
8650;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8651;jamily2017;recent;False;755;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8652;G_1ovann_1;recent;False;20;['cromaticaremix', 'ladygaga']
8653;FabioSantos0771;recent;False;109;['Força']
8654;claudio_psciano;recent;False;3605;['NosTemposDoImperador']
8655;ajessicamatos;recent;False;1132;['IlhaRecord', 'VotacaoNaIlha']
8656;egivaldofontes;recent;False;119;['DavidLuizNoMengao']
8657;falaaegabs;recent;False;63;['VerdadesSecretas']
8658;marciagam;recent;False;890;['Pyongarregou']
8659;souza13_hudson;recent;False;309;['BusãoLivre']
8660;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8661;Jrafick;recent;False;773;['DavidLuizNoMengo']
8662;Rodrlgocavalcan;recent;False;1314;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8663;AlexRodCastro;recent;False;54;['DavidLuizNoMengo']
8664;vinibaltazar94;recent;False;74;['vinteesetouuu']
8665;MLOP_ADV;recent;False;501;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8666;bernardojessie3;recent;False;961;['VotacaoNaIlha']
8667;beacoutinho81;recent;False;19479;['DavidLuizNoMengao']
8668;DaanMartinss;recent;False;663;['VerdadesSecretas']
8669;Neurofla;recent;False;65;['DavidLuizNoMengao', 'DavidLuizNoMengao', 'DavidLuizNoMengao']
8670;andrebamonte;recent;False;881;['trocadepasses']
8671;NadieleFerreir6;recent;False;18;['VotaçãoNaIlha', 'PyongArregou']
8672;ingridcostahh;recent;False;344;['IlhaRecord']
8673;thaisdavis;recent;False;753;['VotaçãoNaIlha', 'IlhaRecord']
8674;MBriamonte;recent;False;1695;['Dia07VaiSerGIGANTE']
8675;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8676;IanGarciaHP;recent;False;34;['semrisadola']
8677;abracadabracy;recent;False;292;['VerdadesSecretas']
8678;Will_C_Porfirio;recent;False;7501;['SPFC']
8679;PapoDeTV1;recent;False;41;['VerdadesSecretas']
8680;SandraRLSS;recent;False;3158;['VotaçãoNaIlha']
8681;MBriamonte;recent;False;1695;['Dia07VaiSerGIGANTE']
8682;Dail_Alves;recent;False;948;['DavidLuizNoMengo', 'DavidLuizNoMengao', 'DavidLuiznoFla', 'DavidLuizNoFlamengo']
8683;ErikFreires;recent;False;3;['fortal', 'Fortaleza', 'Ceara']
8684;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8685;WellynaS_;recent;False;1729;['EPJuliette']
8686;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8687;MaGioZal;recent;False;575;['VerdadesSecretas']
8688;viniciussglrt;recent;False;269;['DavidLuizNoMengo']
8689;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8690;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8691;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8692;Edvaldo03461982;recent;False;242;['DavidLuizNoMengao']
8693;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8694;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8695;WaldemirodaSil4;recent;False;987;['PachecoCagao']
8696;jamily2017;recent;False;755;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8697;eumaggie_;recent;False;134;['spaceevangelico']
8698;fjssoliveira_;recent;False;56;['VotaçãoNaIlha']
8699;Janasoares97;recent;False;547;['passadaaa']
8700;kiheongirl;recent;False;1312;['MINHYUK', '민혁']
8701;eumandume;recent;False;1211;['OEnigmaDaEnergiaEscuraNoGNT']
8702;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8703;Maxdenertoledo;recent;False;76;['frases', 'BoaNoite']
8704;rafyfa;recent;False;2324;['EPJuliette']
8705;sidmarjo1802;recent;False;13;['USOpenNoSporTV']
8706;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8707;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8708;DaanMartinss;recent;False;663;['VerdadesSecretas']
8709;antoniodajr;recent;False;345;['EPJuliette']
8710;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8711;eumaggie_;recent;False;134;['spaceevangelico']
8712;geeks_4;recent;False;11;['correios']
8713;danielnascis;recent;False;1051;['VerdadesSecretas']
8714;kaiporablack;recent;False;151;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8715;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8716;sidmarjo1802;recent;False;13;['USOpenNoSporTV']
8717;falaaegabs;recent;False;63;['VerdadesSecretas']
8718;PatriaAmadaSccp;recent;False;283;['VaiCorinthians']
8719;HiltonCesar12;recent;False;18209;['Dia07VaiSerGIGANTE']
8720;WilllJhon;recent;False;1071;['TikTok']
8721;gg_granato;recent;False;1294;['VALORANT']
8722;yec_terrza;recent;False;19464;['SQN']
8723;IanGarciaHP;recent;False;34;['semrisadola']
8724;EderMartinsFla;recent;False;205;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8725;PapoDeTV1;recent;False;41;['VerdadesSecretas']
8726;marcelogsant;recent;False;145;['NYC']
8727;jaysaroba;recent;False;911;['Aff']
8728;giihvargax;recent;False;429;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8729;ciss_tavares;recent;False;563;['ForaBolsonaro']
8730;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8731;EderMartinsFla;recent;False;205;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8732;Mia63532428;recent;False;381;['BusãoLivre']
8733;Edvaldo03461982;recent;False;242;['Davi']
8734;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8735;Humberto_M_B;recent;False;518;['365FilmesDoNoobAno2']
8736;BrsoaresRj;recent;False;12492;['VerdadesSecretas']
8737;DanielPS75;recent;False;650;['LulaLadrao']
8738;cidadao_urbano;recent;False;33;['ZeroHora', 'tudoparecenormal']
8739;laisaoliveirah;recent;False;742;['VerdadesSecretas']
8740;yangabriel1;recent;False;144;['VerdadesSecretas']
8741;ronaldo2910;recent;False;51;['boanoite', 'setembro']
8742;falaaegabs;recent;False;63;['VerdadesSecretas']
8743;afschramm_;recent;False;315;['CoronaVac']
8744;Maverickseveri4;recent;False;60;['Gay', 'GaySp', 'Versatil', 'Maverickseveriius', 'Saojosedoscampos']
8745;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8746;emanuela_van;recent;False;3;['VotacaoNaIlha', 'arregoupyonglee']
8747;SandraRLSS;recent;False;3158;['VotaçãoNaIlha']
8748;felipaobraga;recent;False;298;['DavidLuizNoMengao']
8749;EderMartinsFla;recent;False;205;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8750;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8751;Crf_Lenno;recent;False;1291;['DavidLuizNoMengo']
8752;yangabriel1;recent;False;144;['VerdadesSecretas']
8753;amel_228;recent;False;18;['thecure']
8754;pabloppb12;recent;False;876;['DavidLuizNoMengo']
8755;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8756;luinaciomg;recent;False;277;['IlhaRecord', 'VotacaoNaIlha']
8757;AchoQueFoiAssim;recent;False;102;['BOMDIA']
8758;leandrociambell;recent;False;31;['trocadepasses']
8759;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8760;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8761;suyyany;recent;False;1990;['VotacaoNaIlha']
8762;DanielPS75;recent;False;650;['LulaLadrao', 'LulaOpovoTeOdeia']
8763;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8764;EderMartinsFla;recent;False;205;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8765;AssunoRafael;recent;False;320;['DavidLuizNoMengao', 'DavidLuizNoMengao']
8766;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8767;WillianHeverton;recent;False;998;['VotaçãoNaIlha']
8768;pabloppb12;recent;False;876;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8769;Peterso31970621;recent;False;88;['BusãoLivre']
8770;sidmarjo1802;recent;False;13;['USOpenNoSporTV']
8771;Edilsonperesrj1;recent;False;38;['VotaçãoNaIlha']
8772;c__prin7;recent;False;2302;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8773;Romrio94327761;recent;False;1;['pyongcagão']
8774;JeffSampaioAP;recent;False;2466;['MPS']
8775;DaanMartinss;recent;False;663;['VerdadesSecretas']
8776;crf_lenubills;recent;False;1598;['DavidLuizNoMengo']
8777;ailprincerss;recent;False;20;['12SetForaBolsonaro', '12SetEuVou']
8778;EderMartinsFla;recent;False;205;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8779;MaynaraLima1097;recent;False;294;['DoTerra']
8780;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8781;O4Alemao;recent;False;90;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8782;cramos72;recent;False;49;['DavidLuizNoMengao', 'DavidLuizNoMengo', 'DavidLuizNoMengao']
8783;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8784;Edilsonperesrj1;recent;False;38;['VotaçãoNaIlha']
8785;santanna_17;recent;False;252;['VerdadesSecretas']
8786;crf_lenubills;recent;False;1598;['DavidLuizNoMengo']
8787;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8788;EderMartinsFla;recent;False;205;['DavidLuizNoMengo']
8789;Edilanedih;recent;False;209;['votacaonailha']
8790;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8791;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8792;RiccoFla;recent;False;98;['DavidLuizNoMengao']
8793;EderMartinsFla;recent;False;205;['DavidLuizNoMengo']
8794;LucasNu66996941;recent;False;3;['DavidLuizNoMengao']
8795;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8796;PapoDeTV1;recent;False;41;['VerdadesSecretas']
8797;ronaldo_nicolau;recent;False;129;['DavidLuizNoMengo']
8798;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8799;pabloppb12;recent;False;876;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8800;JFS_05;recent;False;554;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8801;Lestat78565982;recent;False;101;['VotacaoNaIlha']
8802;choliveira94;recent;False;404;['DavidLuizNoMengao']
8803;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8804;MorikoshiD;recent;False;130;['BackToHogwarts']
8805;cinemaanosluz;recent;False;2528;['LulaPresidente2022']
8806;pabloppb12;recent;False;876;['DavidLuizNoMengo']
8807;AssunoRafael;recent;False;320;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8808;pabloppb12;recent;False;876;['DavidLuizNoMengo']
8809;RafaelPicker;recent;False;26;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8810;AndreLuis__15;recent;False;190;['trocadepasses']
8811;VveraLSilva;recent;False;36;['Riverdale', 'JugheadJones', 'jughead']
8812;pabloppb12;recent;False;876;['DavidLuizNoMengo']
8813;waila_tamara;recent;False;1003;['VerdadesSecretas']
8814;thaayanemartins;recent;False;422;['VerdadesSecretas']
8815;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8816;pabloppb12;recent;False;876;['DavidLuizNoMengo', 'DavidLuizNoMengao', 'DavidLuiznoFla']
8817;ailprincerss;recent;False;20;['12SetForaBolsonaro', '12setEuVou']
8818;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8819;abracadabracy;recent;False;292;['Verdadessecretas']
8820;TarasiukBeatris;recent;False;445;['IlhaRecord']
8821;MLOP_ADV;recent;False;501;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8822;xvinciu;recent;False;998;['soubeta']
8823;fjssoliveira_;recent;False;56;['IlhaRecord', 'VotacaoNaIlha', 'VotaçãoNaIlha']
8824;EderMartinsFla;recent;False;205;['DavidLuizNoMengo']
8825;Marco_1970;recent;False;401;['DavidLuizNoMengo']
8826;AlcantaraAurea;recent;False;213;['VotaçãoNaIlha']
8827;eudadai_;recent;False;176;['VerdadeSecretas']
8828;Romrio94327761;recent;False;1;['pyong']
8829;CrfRafael7;recent;False;1046;['DavidLuizNoMengo', 'DavidLuizNoMengo']
8830;falaaegabs;recent;False;63;['VerdadesSecretas']
8831;Rangel_Junior22;recent;False;20;['DavidLuizNoMengo']
8832;MLOP_ADV;recent;False;501;['DavidLuizNoMengo', 'DavidLuizNoMengao']
8833;nnatielleC;recent;False;348;['VotaçaonaNaIlha']
8834;eududualtoe;recent;False;1119;['VerdadesSecretas']
8835;LucianeKorrosky;recent;False;692;['PassaporteSanitarioNao']
8836;Marco_1970;recent;False;401;['LulaPresidente2022']
8837;PapoDeTV1;recent;False;41;['VerdadesSecretas']
8838;cmiguelneto;recent;False;3299;['balançogeralmanhãPE']
8839;vhvr82;recent;False;2248;['votaçãonailha']
8840;italonery2;recent;False;533;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8841;joaoamvleite;recent;False;214;['DavidLuizNoMengo']
8842;bezerra_adriano;recent;False;7;['RenanVagabundo']
8843;IngridPacha;recent;False;224;['VotacaoNaIlha']
8844;MayconAMoura;recent;False;1102;['DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo', 'DavidLuizNoMengo']
8845;RenanMaximo17_y;recent;False;481;['DavidLuizNoMengo']
8846;fernandomsneto;recent;False;301;['jantar']
8847;jv_rosanna;recent;False;339;['Any', 'IlhaRecord']
8848;tatiamabezinho;recent;False;4;['VotacaoNaIlha']
8849;DaanMartinss;recent;False;663;['VerdadesSecretas']
